-0.0176479,0.113335,1594
-0.021282,0.113268,1791
-0.0249766,0.113142,1988
-0.0287338,0.112957,2185
-0.0325483,0.112709,2382
-0.0364095,0.112397,2579
-0.0402953,0.112017,2776
-0.0441726,0.111567,461
0,0.111806,16
-0.00349662,0.112259,807
-0.00696894,0.112505,1004
-0.0104447,0.112622,1201
-0.0139411,0.112656,1398
-0.017476,0.112622,1595
-0.021063,0.112527,1792
-0.0247091,0.112375,1989
-0.0284187,0.112162,2186
-0.0321903,0.111888,2383
-0.0360187,0.111549,2580
-0.0398899,0.111143,2777
-0.0437803,0.110669,2974
-0.0476551,0.110124,462
0,0.111185,17
-0.00347359,0.111632,808
-0.00691661,0.111864,1005
-0.0103578,0.111961,1202
-0.0138145,0.111973,1399
-0.0173054,0.111914,1596
-0.0208451,0.111794,1793
-0.0244414,0.111616,1990
-0.0281007,0.111378,2187
-0.0318237,0.111078,2384
-0.0356093,0.110713,2581
-0.0394492,0.110281,2778
-0.0433281,0.109782,2975
-0.0472205,0.109213,3172
-0.0510905,0.108573,463
0,0.110566,18
-0.00345067,0.111007,809
-0.0068646,0.111224,1006
-0.0102715,0.111303,1203
-0.013689,0.111294,1400
-0.0171364,0.111212,1597
-0.0206289,0.111068,1794
-0.0241752,0.110865,1991
-0.0277828,0.110602,2188
-0.0314538,0.110278,2385
-0.0351902,0.109888,2582
-0.0389877,0.109432,2779
-0.0428369,0.108907,2976
-0.0467207,0.108313,3173
-0.0506127,0.10765,3370
-0.0544754,0.106914,464
0,0.109948,19
-0.00342786,0.110383,810
-0.00681293,0.110587,1007
-0.0101859,0.110648,1204
-0.0135647,0.110619,1401
-0.0169691,0.110515,1598
-0.020415,0.110348,1795
-0.0239115,0.110122,1992
-0.0274669,0.109836,2189
-0.0310841,0.109488,2386
-0.0347675,0.109075,2583
-0.0385153,0.108595,2780
-0.0423227,0.108046,2977
-0.0461782,0.107428,3174
-0.0500645,0.106739,3371
-0.0539534,0.105981,3568
-0.0578066,0.10515,465
0,0.109331,20
-0.00340517,0.10976,811
-0.00676161,0.109952,1008
-0.010101,0.109996,1205
-0.0134417,0.109948,1402
-0.0168037,0.109823,1599
-0.0202037,0.109634,1796
-0.0236507,0.109387,1993
-0.0271541,0.109078,2190
-0.030717,0.108709,2387
-0.0343453,0.108273,2584
-0.038039,0.107771,2781
-0.0417965,0.107199,2978
-0.0456106,0.106557,3175
-0.0494703,0.105844,3372
-0.0533562,0.105062,3569
-0.0572395,0.104209,3766
-0.0610807,0.103282,466
0,0.108716,21
-0.00338258,0.109139,812
-0.00671063,0.109319,1009
-0.0100169,0.109347,1206
-0.0133199,0.10928,1403
-0.0166403,0.109135,1600
-0.019995,0.108927,1797
-0.0233935,0.108658,1994
-0.0268453,0.108329,2191
-0.0303539,0.107938,2388
-0.0339262,0.107482,2585
-0.0375635,0.106958,2782
-0.0412662,0.106365,2979
-0.0450301,0.105701,3176
-0.0488489,0.104966,3373
-0.0527096,0.104159,3570
-0.0565925,0.103282,3767
-0.0604676,0.102334,3964
-0.0642945,0.101312,467
0,0.108102,22
-0.0033601,0.108519,813
-0.00666001,0.108688,1010
-0.00993348,0.108701,1207
-0.0131995,0.108616,1404
-0.0164789,0.108453,1601
-0.0197893,0.108225,1798
-0.0231398,0.107936,1995
-0.0265408,0.107588,2192
-0.0299956,0.107177,2389
-0.0335119,0.106701,2586
-0.0370919,0.106158,2783
-0.040737,0.105544,2980
-0.0444453,0.10486,3177
-0.0482137,0.104103,3374
-0.0520341,0.103274,3571
-0.0558932,0.102374,3768
-0.0597703,0.101402,3965
-0.0636347,0.100359,4162
-0.0674448,0.0992419,468
0,0.107489,23
-0.00333773,0.107901,814
-0.00660974,0.108058,1011
-0.00985083,0.108057,1208
-0.0130804,0.107956,1405
-0.0163196,0.107775,1602
-0.0195863,0.107528,1799
-0.02289,0.107221,1996
-0.026241,0.106854,2193
-0.0296428,0.106425,2390
-0.0331035,0.105931,2587
-0.0366259,0.105369,2784
-0.0402124,0.104736,2981
-0.0438621,0.104032,3178
-0.0475742,0.103256,3375
-0.051344,0.102406,3572
-0.0551632,0.101484,3769
-0.0590178,0.10049,3966
-0.0628865,0.0994238,4163
-0.0667375,0.0982867,4360
-0.0705286,0.0970742,469
0,0.106878,24
-0.00331545,0.107284,815
-0.00655982,0.107431,1012
-0.00976891,0.107415,1209
-0.0129625,0.107299,1406
-0.0161622,0.107101,1603
-0.0193861,0.106837,1800
-0.0226438,0.106512,1997
-0.0259459,0.106127,2194
-0.0292956,0.105681,2391
-0.0327017,0.105169,2588
-0.0361669,0.10459,2785
-0.0396945,0.10394,2982
-0.0432842,0.103218,3179
-0.0469368,0.102424,3376
-0.0506496,0.101555,3573
-0.054418,0.100612,3770
-0.0582331,0.0995969,3967
-0.0620805,0.0985089,4164
-0.0659381,0.0973492,4361
-0.0697732,0.096118,4558
-0.0735428,0.0948106,470
0,0.106268,25
-0.00329328,0.106668,816
-0.00651025,0.106805,1013
-0.00968773,0.106776,1210
-0.012846,0.106645,1407
-0.0160068,0.106431,1604
-0.0191888,0.106151,1801
-0.0224014,0.105809,1998
-0.0256555,0.105408,2195
-0.0289542,0.104945,2392
-0.0323065,0.104417,2589
-0.0357155,0.103821,2786
-0.0391846,0.103155,2983
-0.042714,0.102417,3180
-0.0463055,0.101605,3377
-0.0499578,0.100719,3574
-0.0536687,0.0997585,3771
-0.0574326,0.0987238,3968
-0.0612409,0.097615,4165
-0.0650784,0.0964337,4362
-0.068922,0.0951804,4559
-0.0727386,0.0938554,4756
-0.0764843,0.0924536,471
0,0.105659,26
-0.00327122,0.106054,817
-0.00646103,0.106181,1014
-0.00960727,0.106139,1211
-0.0127307,0.105994,1408
-0.0158534,0.105765,1605
-0.0189942,0.105469,1802
-0.0221627,0.105112,1999
-0.0253699,0.104695,2196
-0.0286186,0.104217,2393
-0.0319183,0.103673,2590
-0.0352719,0.103062,2787
-0.0386834,0.10238,2984
-0.0421529,0.101627,3181
-0.0456829,0.1008,3378
-0.049273,0.0998983,3575
-0.0529225,0.0989211,3772
-0.0566282,0.097869,3969
-0.0603851,0.0967418,4166
-0.0641837,0.0955402,4363
-0.0680084,0.0942659,4560
-0.0718355,0.0929196,4757
-0.075631,0.0915013,4954
-0.0793504,0.0900053,472
0,0.105051,27
-0.00324925,0.105441,818
-0.00641216,0.105559,1015
-0.00952755,0.105505,1212
-0.0126167,0.105346,1409
-0.0157019,0.105103,1606
-0.0188023,0.104792,1803
-0.0219276,0.10442,2000
-0.0250888,0.103988,2197
-0.0282888,0.103495,2394
-0.031537,0.102938,2591
-0.0348365,0.102312,2788
-0.0381913,0.101616,2985
-0.0416018,0.100849,3182
-0.0450706,0.100008,3379
-0.0485981,0.0990913,3576
-0.0521842,0.098099,3773
-0.0558275,0.0970315,3970
-0.0595256,0.0958877,4167
-0.0632726,0.0946685,4364
-0.0670587,0.0933746,4561
-0.0708678,0.092008,4758
-0.0746756,0.0905692,4955
-0.0784475,0.0890579,5152
-0.0821382,0.0874682,473
0,0.104445,28
-0.00322739,0.10483,819
-0.00636363,0.104938,1016
-0.00944853,0.104873,1213
-0.0125039,0.104702,1410
-0.0155522,0.104444,1607
-0.0186131,0.10412,1804
-0.0216961,0.103734,2001
-0.0248124,0.103288,2198
-0.0279646,0.102781,2395
-0.0311625,0.10221,2592
-0.034409,0.101571,2789
-0.0377084,0.100862,2986
-0.0410608,0.100082,3183
-0.0444694,0.0992272,3380
-0.0479345,0.0982974,3577
-0.0514569,0.0972916,3774
-0.0550358,0.0962101,3971
-0.0586707,0.0950517,4168
-0.0623582,0.0938168,4365
-0.0660925,0.092506,4562
-0.0698632,0.0911207,4759
-0.0736539,0.0896623,4956
-0.0774397,0.0881315,5153
-0.0811853,0.0865279,5350
-0.0848448,0.0848448,474
0,0.10384,29
-0.00320564,0.10422,820
-0.00631545,0.104319,1017
-0.00937022,0.104243,1214
-0.0123923,0.104059,1411
-0.0154044,0.103789,1608
-0.0184264,0.103451,1805
-0.021468,0.103052,2002
-0.0245403,0.102593,2199
-0.0276459,0.102074,2396
-0.0307946,0.10149,2593
-0.0339895,0.100839,2790
-0.0372347,0.100117,2987
-0.0405304,0.0993248,3184
-0.0438797,0.098458,3381
-0.0472834,0.0975161,3578
-0.0507422,0.0964979,3775
-0.0542562,0.0954039,3972
-0.0578257,0.0942325,4169
-0.0614491,0.0929839,4366
-0.0651233,0.0916582,4563
-0.068842,0.0902569,4760
-0.0725945,0.0887806,4957
-0.076364,0.0872312,5154
-0.080125,0.0856091,5351
-0.0838419,0.0839136,5548
-0.0874678,0.0821377,475
0,0.103236,30
-0.00318398,0.103611,821
-0.00626762,0.103702,1018
-0.00929261,0.103615,1215
-0.0122819,0.10342,1412
-0.0152584,0.103138,1609
-0.0182423,0.102787,1806
-0.0212432,0.102376,2003
-0.0242726,0.101904,2200
-0.0273326,0.101373,2397
-0.0304333,0.100777,2594
-0.0335777,0.100114,2791
-0.03677,0.0993811,2988
-0.0400103,0.0985777,3185
-0.0433017,0.0976996,3382
-0.0466449,0.0967466,3579
-0.0500412,0.0957171,3776
-0.0534905,0.0946119,3973
-0.056994,0.0934289,4170
-0.0605511,0.0921682,4367
-0.0641604,0.0908299,4564
-0.0678184,0.0894147,4761
-0.0715186,0.0879233,4958
-0.0752501,0.0863569,5155
-0.0789956,0.0847173,5352
-0.0827291,0.0830046,5549
-0.0864145,0.0812178,5746
-0.0900044,0.0793495,476
0,0.102634,31
-0.00316243,0.103004,822
-0.00622012,0.103087,1019
-0.0092157,0.10299,1216
-0.0121726,0.102783,1413
-0.0151141,0.102489,1610
-0.0180606,0.102127,1807
-0.0210218,0.101704,2004
-0.0240091,0.10122,2201
-0.0270246,0.100678,2398
-0.0300784,0.100071,2595
-0.0331735,0.0993973,2792
-0.0363142,0.0986536,2989
-0.0395003,0.0978398,3186
-0.0427352,0.0969515,3383
-0.0460195,0.0959883,3580
-0.0493542,0.0949487,3777
-0.0527398,0.0938333,3974
-0.0561775,0.0926401,4171
-0.0596676,0.0913688,4368
-0.0632097,0.0900193,4565
-0.066802,0.0885925,4762
-0.070441,0.0870882,4959
-0.0741199,0.0855078,5156
-0.0778275,0.0838523,5353
-0.0815462,0.0821232,5550
-0.0852495,0.0803206,5747
-0.0889008,0.0784431,5944
-0.0924522,0.0764831,477
0,0.102032,32
-0.00314099,0.102398,823
-0.00617297,0.102473,1020
-0.00913946,0.102366,1217
-0.0120645,0.102149,1414
-0.0149716,0.101844,1611
-0.0178814,0.101471,1808
-0.0208036,0.101036,2005
-0.0237496,0.100542,2202
-0.0267216,0.0999886,2399
-0.0297296,0.0993711,2596
-0.0327767,0.0986878,2793
-0.035867,0.0979342,2990
-0.0390004,0.0971109,3187
-0.0421801,0.0962132,3384
-0.0454067,0.0952408,3581
-0.0486814,0.0941919,3778
-0.0520044,0.0930675,3975
-0.0553773,0.0918651,4172
-0.0588006,0.0905846,4369
-0.0622747,0.0892255,4566
-0.0657989,0.0877885,4763
-0.0693715,0.0862736,4960
-0.0729887,0.0846815,5157
-0.0766436,0.083013,5354
-0.0803245,0.0812693,5551
-0.0840134,0.0794516,5748
-0.0876837,0.0775598,5945
-0.0912982,0.0755924,6142
-0.0948088,0.0735412,478
0,0.101432,33
-0.00311965,0.101793,824
-0.00612615,0.10186,1021
-0.00906391,0.101744,1218
-0.0119576,0.101518,1415
-0.0148308,0.101202,1612
-0.0177045,0.100818,1809
-0.0205885,0.100373,2006
-0.0234941,0.0998685,2203
-0.0264235,0.0993052,2400
-0.0293868,0.0986781,2597
-0.032387,0.0979853,2794
-0.0354282,0.0972227,2991
-0.0385102,0.0963905,3188
-0.0416361,0.0954843,3385
-0.0448066,0.0945033,3582
-0.0480226,0.0934462,3779
-0.0512845,0.0923136,3976
-0.0545937,0.0911032,4173
-0.0579512,0.0898145,4370
-0.0613576,0.0884471,4567
-0.0648129,0.0870017,4764
-0.0683166,0.0854778,4961
-0.0718668,0.0838761,5158
-0.0754594,0.082197,5355
-0.0790873,0.0804418,5552
-0.0827387,0.0786107,5749
-0.0863951,0.0767053,5946
-0.0900296,0.0747251,6143
-0.0936047,0.0726684,6340
-0.0970718,0.0705267,479
0,0.100834,34
-0.00309841,0.10119,825
-0.00607966,0.10125,1022
-0.00898902,0.101125,1219
-0.0118517,0.100889,1416
-0.0146916,0.100563,1613
-0.0175299,0.100169,1810
-0.0203764,0.099714,2007
-0.0232426,0.0991997,2204
-0.0261303,0.0986272,2401
-0.0290499,0.097991,2598
-0.0320042,0.0972896,2795
-0.0349975,0.0965185,2992
-0.0380293,0.0956784,3189
-0.041103,0.0947642,3386
-0.0442186,0.0937757,3583
-0.0473776,0.092711,3780
-0.0505798,0.0915713,3977
-0.0538269,0.0903536,4174
-0.0571198,0.0890579,4371
-0.0604595,0.0876833,4568
-0.0638462,0.0862307,4765
-0.0672801,0.0846993,4962
-0.0707606,0.0830898,5159
-0.0742856,0.0814024,5356
-0.0778509,0.0796378,5553
-0.081449,0.0777965,5750
-0.085068,0.0758792,5947
-0.088689,0.0738869,6144
-0.0922849,0.0718193,6341
-0.0958178,0.069674,6538
-0.099239,0.0674427,480
0,0.100236,35
-0.00307728,0.100588,826
-0.00603351,0.10064,1023
-0.0089148,0.100507,1220
-0.011747,0.100262,1417
-0.0145541,0.0999269,1614
-0.0173576,0.0995233,1811
-0.0201672,0.0990589,2008
-0.0229947,0.0985357,2205
-0.0258417,0.0979543,2402
-0.0287186,0.0973098,2599
-0.0316282,0.0966003,2796
-0.0345747,0.0958216,2993
-0.0375577,0.094974,3190
-0.0405802,0.0940527,3387
-0.0436427,0.0930573,3584
-0.046746,0.0919859,3781
-0.0498901,0.0908398,3978
-0.0530767,0.0896159,4175
-0.0563066,0.088314,4372
-0.0595807,0.0869333,4569
-0.0628997,0.0854745,4766
-0.0662642,0.083937,4963
-0.0696742,0.0823211,5160
-0.0731289,0.0806271,5357
-0.076626,0.0788555,5554
-0.0801612,0.0770063,5751
-0.0837268,0.0750801,5948
-0.0873104,0.0730776,6145
-0.0908932,0.0709996,6342
-0.0944475,0.0688453,6539
-0.0979354,0.0666124,6736
-0.101308,0.0642921,481
0,0.0996394,36
-0.00305625,0.0999871,827
-0.00598768,0.100033,1024
-0.00884122,0.0998914,1221
-0.0116433,0.0996372,1418
-0.0144182,0.0992935,1615
-0.0171874,0.0988809,1812
-0.019961,0.0984078,2009
-0.0227505,0.0978759,2206
-0.0255576,0.0972865,2403
-0.0283927,0.0966342,2600
-0.0312586,0.0959173,2797
-0.0341596,0.0951314,2994
-0.0370948,0.0942772,3191
-0.0400677,0.0933494,3388
-0.0430782,0.0923478,3585
-0.0461274,0.0912704,3782
-0.049215,0.0901187,3979
-0.0523426,0.0888893,4176
-0.0555111,0.0875821,4373
-0.0587213,0.0861962,4570
-0.061974,0.0847324,4767
-0.06527,0.0831897,4964
-0.0686098,0.0815688,5161
-0.0719933,0.0798696,5358
-0.0754195,0.0780927,5555
-0.0788861,0.0762378,5752
-0.0823884,0.0743052,5949
-0.0859187,0.0722954,6146
-0.0894642,0.0702088,6343
-0.0930057,0.0680461,6540
-0.0965155,0.0658062,6737
-0.0999557,0.0634864,6934
-0.103278,0.0610781,482
0,0.0990441,37
-0.00303533,0.0993876,828
-0.00594218,0.0994266,1025
-0.00876829,0.0992775,1222
-0.0115407,0.099015,1419
-0.0142838,0.0986627,1616
-0.0170194,0.0982418,1813
-0.0197576,0.0977603,2010
-0.0225099,0.0972205,2207
-0.025278,0.0966235,2404
-0.0280722,0.095964,2601
-0.0308955,0.0952402,2798
-0.0337518,0.0944478,2995
-0.0366406,0.0935875,3192
-0.039565,0.0926539,3389
-0.042525,0.0916467,3586
-0.0455215,0.0905641,3783
-0.0485541,0.0894074,3980
-0.0516243,0.0881734,4177
-0.054733,0.0868617,4374
-0.057881,0.0854714,4571
-0.061069,0.0840034,4768
-0.0642979,0.0824567,4965
-0.0675685,0.0808318,5162
-0.070881,0.0791287,5359
-0.0742354,0.077348,5556
-0.0776306,0.0754891,5753
-0.0810641,0.0735522,5950
-0.0845309,0.0715375,6147
-0.088023,0.0694453,6344
-0.0915274,0.0672758,6541
-0.0950247,0.0650295,6738
-0.098487,0.062705,6935
-0.101877,0.0602993,7132
-0.105145,0.0578039,483
0,0.09845,38
-0.00301451,0.0987895,829
-0.005897,0.098822,1026
-0.00869598,0.0986654,1223
-0.0114391,0.098395,1420
-0.014151,0.0980347,1617
-0.0168536,0.0976057,1814
-0.0195569,0.0971165,2011
-0.0222728,0.0965692,2208
-0.0250026,0.0959651,2405
-0.0277569,0.0952988,2602
-0.0305384,0.0945689,2799
-0.0333513,0.0937705,2996
-0.0361947,0.0929047,3193
-0.0390718,0.0919658,3390
-0.0419825,0.0909539,3587
-0.0449278,0.0898665,3784
-0.0479068,0.0887056,3981
-0.0509214,0.0874675,4178
-0.0539719,0.0861521,4375
-0.0570594,0.0847582,4572
-0.0601844,0.0832869,4769
-0.0633479,0.081737,4966
-0.0665506,0.0801092,5163
-0.0697933,0.0784032,5360
-0.0730762,0.0766199,5557
-0.0763991,0.0747584,5754
-0.0797608,0.072819,5951
-0.0831585,0.0708014,6148
-0.0865871,0.068706,6345
-0.0900382,0.0665327,6542
-0.0934985,0.0642816,6739
-0.0969485,0.0619528,6936
-0.10036,0.0595448,7133
-0.103696,0.0570543,7330
-0.106909,0.0544726,484
0,0.0978571,39
-0.0029938,0.0981925,830
-0.00585214,0.0982189,1027
-0.00862431,0.0980551,1224
-0.0113385,0.0977772,1421
-0.0140196,0.0974092,1618
-0.0166897,0.0969726,1815
-0.019359,0.0964761,2012
-0.022039,0.0959218,2209
-0.0247314,0.0953111,2406
-0.0274465,0.0946387,2603
-0.0301872,0.0939029,2800
-0.0329576,0.0930992,2997
-0.0357568,0.0922284,3194
-0.0385878,0.091285,3391
-0.0414506,0.0902686,3588
-0.0443459,0.0891774,3785
-0.0472729,0.0880128,3982
-0.0502332,0.0867714,4179
-0.0532273,0.0854529,4376
-0.056256,0.0840562,4573
-0.0593197,0.0825822,4770
-0.0624195,0.08103,4967
-0.0655561,0.0794,5164
-0.0687304,0.0776922,5361
-0.0719429,0.0759073,5558
-0.0751938,0.0740445,5755
-0.0784828,0.0721038,5952
-0.0818085,0.0700851,6149
-0.0851679,0.0679885,6346
-0.0885555,0.0658137,6543
-0.0919627,0.0635607,6740
-0.0953759,0.0612292,6937
-0.0987756,0.0588192,7134
-0.102134,0.0563288,7331
-0.105413,0.0537544,7528
-0.108567,0.0510876,485
0,0.0972654,40
-0.00297318,0.0975969,831
-0.0058076,0.0976172,1028
-0.00855324,0.0974465,1225
-0.011239,0.0971614,1422
-0.0138898,0.0967862,1619
-0.0165279,0.0963425,1816
-0.0191636,0.0958391,2013
-0.0218086,0.0952782,2210
-0.0244642,0.0946615,2407
-0.0271411,0.0939833,2604
-0.0298419,0.0932423,2801
-0.0325708,0.0924337,2998
-0.0353266,0.0915585,3195
-0.0381128,0.0906109,3392
-0.0409287,0.0895909,3589
-0.0437754,0.0884961,3786
-0.0466518,0.0873287,3983
-0.0495594,0.0860845,4180
-0.0524986,0.0847636,4377
-0.0554702,0.0833646,4574
-0.0584744,0.0818889,4771
-0.0615123,0.080335,4968
-0.0645846,0.0787037,5165
-0.0676921,0.0769948,5362
-0.0708357,0.0752092,5559
-0.0740157,0.073346,5756
-0.0772324,0.0714053,5953
-0.0804852,0.0693868,6150
-0.0837725,0.0672906,6347
-0.0870909,0.0651163,6544
-0.0904348,0.0628635,6741
-0.0937952,0.0605322,6938
-0.0971584,0.0581218,7135
-0.100504,0.0556318,7332
-0.103806,0.0530601,7529
-0.107026,0.050403,7726
-0.110118,0.0476521,486
0,0.0966748,41
-0.00295268,0.0970025,832
-0.00576337,0.097017,1029
-0.00848279,0.0968397,1226
-0.0111404,0.0965477,1423
-0.0137613,0.0961656,1620
-0.0163681,0.0957152,1817
-0.0189708,0.0952053,2014
-0.0215813,0.0946384,2211
-0.024201,0.0940159,2408
-0.0268404,0.0933325,2605
-0.0295022,0.0925867,2802
-0.0321904,0.0917737,2999
-0.0349041,0.0908945,3196
-0.0376463,0.0899435,3393
-0.0404167,0.0889202,3590
-0.043216,0.0878226,3787
-0.0460431,0.0866527,3984
-0.0488994,0.0854065,4181
-0.0517853,0.0840837,4378
-0.0547013,0.0826832,4575
-0.0576479,0.0812062,4772
-0.0606256,0.0796514,4969
-0.0636355,0.0780194,5166
-0.0666782,0.0763102,5363
-0.0697545,0.0745247,5560
-0.0728651,0.0726621,5757
-0.0760106,0.0707223,5954
-0.0791908,0.0687051,6151
-0.0824051,0.0666106,6348
-0.0856515,0.0644382,6545
-0.0889264,0.0621877,6742
-0.0922239,0.0598585,6939
-0.0955346,0.0574504,7136
-0.0988446,0.0549624,7333
-0.102134,0.0523937,7530
-0.105375,0.049742,7727
-0.108532,0.0470034,7924
-0.11156,0.0441697,487
0,0.0960854,42
-0.00293227,0.0964093,833
-0.00571945,0.0964182,1030
-0.00841293,0.0962346,1227
-0.0110428,0.0959361,1424
-0.0136343,0.0955474,1621
-0.0162101,0.0950906,1818
-0.0187805,0.0945747,2015
-0.0213572,0.094002,2212
-0.0239416,0.0933743,2409
-0.0265443,0.0926861,2606
-0.0291678,0.091936,2803
-0.0318165,0.091119,3000
-0.0344888,0.0902364,3197
-0.0371882,0.0892822,3394
-0.0399142,0.0882564,3591
-0.0426673,0.0871564,3788
-0.0454464,0.0859846,3985
-0.0482529,0.0847368,4182
-0.0510869,0.0834129,4379
-0.053949,0.0820113,4576
-0.0568394,0.0805337,4773
-0.0597589,0.0789786,4970
-0.0627081,0.0773467,5167
-0.0656878,0.0756378,5364
-0.0686988,0.0738532,5561
-0.0717419,0.0719918,5758
-0.0748176,0.0700538,5955
-0.0779264,0.0680388,6152
-0.081068,0.065947,6349
-0.0842415,0.0637778,6546
-0.0874446,0.0615309,6743
-0.0906735,0.0592058,6940
-0.0939219,0.0568018,7137
-0.0971799,0.0543183,7334
-0.100433,0.0517541,7531
-0.103662,0.0491082,7728
-0.10684,0.0463778,7925
-0.109931,0.043559,8122
-0.112892,0.0406437,488
0,0.0954971,43
-0.00291197,0.0958173,834
-0.00567583,0.0958208,1031
-0.00834368,0.0956312,1228
-0.0109461,0.0953264,1425
-0.0135087,0.0949315,1622
-0.0160541,0.0944688,1819
-0.0185927,0.0939471,2016
-0.0211362,0.0933692,2213
-0.023686,0.0927366,2410
-0.0262527,0.092044,2607
-0.0288388,0.0912899,2804
-0.0314486,0.0904694,3001
-0.0340807,0.0895838,3198
-0.0367383,0.0886271,3395
-0.0394208,0.087599,3592
-0.0421289,0.0864972,3789
-0.0448612,0.085324,3986
-0.0476192,0.0840752,4183
-0.0504028,0.0827506,4380
-0.0532125,0.0813487,4577
-0.0560485,0.079871,4774
-0.0589114,0.0783161,4971
-0.0618018,0.0766848,5168
-0.0647204,0.074977,5365
-0.067668,0.0731938,5562
-0.0706453,0.0713344,5759
-0.0736532,0.0693988,5956
-0.0766921,0.0673868,6153
-0.0797622,0.0652986,6350
-0.0828631,0.0631336,6547
-0.0859935,0.0608915,6744
-0.089151,0.0585717,6941
-0.0923314,0.0561737,7138
-0.0955278,0.0536964,7335
-0.0987301,0.051139,7532
-0.101924,0.0485001,7729
-0.105089,0.0457784,7926
-0.1082,0.0429708,8123
-0.111221,0.0400731,8320
-0.114113,0.0370775,489
0,0.0949099,44
-0.00289177,0.0952266,835
-0.00563251,0.0952248,1032
-0.00827499,0.0950294,1229
-0.0108504,0.0947186,1426
-0.0133844,0.0943179,1623
-0.0158999,0.0938495,1820
-0.0184072,0.0933225,2017
-0.0209181,0.0927396,2214
-0.023434,0.0921026,2411
-0.0259654,0.091406,2608
-0.028515,0.0906483,2805
-0.0310868,0.0898247,3002
-0.0336794,0.0889366,3199
-0.0362961,0.0879776,3396
-0.0389363,0.0869478,3593
-0.0416005,0.0858447,3790
-0.0442873,0.0846707,3987
-0.046998,0.0834213,4184
-0.0497325,0.0820965,4381
-0.0524913,0.0806947,4578
-0.0552744,0.0792176,4775
-0.0580824,0.0776635,4972
-0.0609157,0.0760334,5169
-0.0637751,0.0743271,5366
-0.0666612,0.0725461,5563
-0.0695749,0.0706892,5760
-0.0725168,0.0687567,5957
-0.0754876,0.0667483,6154
-0.0784877,0.0646645,6351
-0.0815172,0.0625044,6548
-0.0845753,0.060268,6745
-0.0876606,0.0579546,6942
-0.0907703,0.0555637,7139
-0.0938995,0.0530943,7336
-0.0970411,0.0505454,7533
-0.100185,0.0479156,7730
-0.103315,0.0452037,7927
-0.106414,0.0424076,8124
-0.109453,0.0395243,8321
-0.112402,0.0365493,8518
-0.115221,0.0334748,490
0,0.0943239,45
-0.00287167,0.0946371,836
-0.00558949,0.0946302,1033
-0.00820689,0.0944292,1230
-0.0107556,0.0941128,1427
-0.0132615,0.0937064,1624
-0.0157474,0.0932327,1821
-0.018224,0.0927008,2018
-0.0207029,0.0921133,2215
-0.0231855,0.0914722,2412
-0.0256824,0.0907719,2609
-0.0281961,0.0900111,2806
-0.0307307,0.0891848,3003
-0.0332848,0.0882945,3200
-0.0358616,0.0873338,3397
-0.0384604,0.0863026,3594
-0.0410818,0.0851986,3791
-0.0437242,0.0840241,3988
-0.0463888,0.0827748,4185
-0.0490756,0.0814503,4382
-0.0517849,0.0800492,4579
-0.0545167,0.078573,4776
-0.0572713,0.0770203,4973
-0.0600493,0.0753919,5170
-0.0628512,0.0736877,5367
-0.0656778,0.0719093,5564
